ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779333504097.499,1,0,0,-0.007580,0.155543,0.427715,0.878009,0.129519,0.002239,0.460782,-0.010324,0.165474,0.431189,1,0,1,-0.071262,-0.123501,0.181498,-0.862051,0.031746,0.441643,0.246599,-0.062747,-0.120883,0.176484
1779333504130.832,1,0,0,-0.007559,0.154135,0.428048,0.880943,0.126644,0.001825,0.455957,-0.008018,0.162684,0.432487,1,0,0,-0.071571,-0.122703,0.180824,-0.863642,0.037059,0.437627,0.247450,-0.059501,-0.119373,0.172379
1779333504164.166,1,0,0,-0.007538,0.152740,0.428367,0.883842,0.123764,0.001411,0.451114,-0.008773,0.161448,0.433464,1,0,1,-0.071881,-0.121911,0.180156,-0.865191,0.042371,0.433591,0.248290,-0.067265,-0.119957,0.171615
1779333504197.499,1,0,0,-0.007516,0.151359,0.428672,0.886705,0.120879,0.000996,0.446252,-0.006839,0.159775,0.434027,1,0,1,-0.072111,-0.121139,0.179480,-0.866699,0.047681,0.429533,0.249118,-0.067074,-0.117554,0.173248
1779333504230.832,1,0,0,-0.007492,0.149992,0.428964,0.889533,0.117989,0.000582,0.441372,-0.006596,0.156566,0.434887,1,0,1,-0.072179,-0.120401,0.178784,-0.868166,0.052988,0.425456,0.249934,-0.063198,-0.114955,0.171510
1779333504264.166,1,0,0,-0.007468,0.148640,0.429241,0.892325,0.115094,0.000167,0.436475,-0.010502,0.155655,0.435175,1,0,1,-0.072004,-0.119711,0.178053,-0.869592,0.058293,0.421358,0.250738,-0.075855,-0.113886,0.179512
1779333504297.499,1,0,0,-0.007444,0.147303,0.429505,0.895080,0.112195,-0.000247,0.431559,-0.008575,0.154079,0.435244,1,0,1,-0.071503,-0.119081,0.177274,-0.870976,0.063595,0.417239,0.251530,-0.096543,-0.114894,0.194979
1779333504330.832,1,0,0,-0.007418,0.145984,0.429755,0.897800,0.109291,-0.000662,0.426627,-0.008101,0.151161,0.436176,1,0,1,-0.070633,-0.118521,0.176439,-0.872319,0.068894,0.413102,0.252311,-0.087297,-0.111635,0.190371
1779333504364.166,1,0,0,-0.007392,0.144682,0.429992,0.900483,0.106383,-0.001076,0.421677,-0.007137,0.148058,0.436830,1,0,0,-0.069493,-0.118013,0.175566,-0.873620,0.074190,0.408944,0.253079,-0.062129,-0.111546,0.165130
1779333504397.499,1,0,0,-0.007365,0.143398,0.430216,0.903130,0.103471,-0.001491,0.416710,-0.007816,0.146252,0.436942,1,1,1,-0.068221,-0.117534,0.174677,-0.874879,0.079483,0.404767,0.253835,-0.064559,-0.109790,0.169478
1779333504430.832,1,0,0,-0.007337,0.142134,0.430427,0.905741,0.100554,-0.001905,0.411727,-0.007867,0.144034,0.437394,1,1,-1,-0.066957,-0.117062,0.173798,-0.876097,0.084771,0.400570,0.254579,-0.065921,-0.111372,0.167637
1779333504464.166,1,0,0,-0.007309,0.140889,0.430626,0.908315,0.097633,-0.002319,0.406726,-0.008301,0.142419,0.438033,1,0,0,-0.065837,-0.116575,0.172951,-0.877273,0.090056,0.396355,0.255311,-0.066829,-0.112583,0.165977
