ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779568773838.868,1,0,1,0.249154,0.136290,0.210536,-0.618952,0.666870,0.043618,-0.412649,1,0,0,-0.069039,-0.224238,0.216943,-0.207154,0.761103,0.544623,0.284948
1779568773872.201,1,0,1,0.247911,0.137102,0.209215,0.749446,-0.545880,-0.165719,0.335981,1,0,0,-0.068078,-0.225500,0.218619,-0.065091,0.816728,0.541604,0.188105
1779568773905.535,1,0,1,0.246896,0.138456,0.209426,0.726510,-0.576463,-0.185420,0.324797,1,0,0,-0.066856,-0.226233,0.220137,-0.093186,0.775981,0.582703,0.222772
1779568773938.868,1,0,1,0.245300,0.139950,0.210008,0.760142,-0.522163,-0.188294,0.337750,1,0,0,-0.065930,-0.226842,0.221445,-0.210707,0.734784,0.567190,0.306578
1779568773972.201,1,0,1,0.242872,0.141577,0.210681,0.729204,-0.536402,-0.206086,0.371569,1,0,0,-0.063537,-0.228492,0.223267,-0.035641,0.834777,0.508669,0.207686
1779568774005.535,1,0,1,0.242068,0.142379,0.210040,0.670442,-0.599858,-0.257942,0.352341,1,0,0,-0.061963,-0.230216,0.221928,0.037174,0.831281,0.532591,0.154714
1779568774038.868,1,0,1,0.242231,0.142787,0.208693,0.691506,-0.589306,-0.240205,0.341818,1,0,0,-0.061071,-0.230164,0.221044,0.023287,0.826005,0.541617,0.154351
1779568774072.201,1,0,1,0.242060,0.143681,0.208655,0.704309,-0.577645,-0.223744,0.346719,1,0,0,-0.059522,-0.231708,0.221558,-0.141392,0.790495,0.547064,0.236318
1779568774105.535,1,0,1,0.241094,0.144595,0.208716,0.701716,-0.567833,-0.205816,0.377888,1,0,0,-0.056097,-0.234803,0.218941,-0.182350,0.750032,0.581388,0.257271
1779568774138.868,1,0,1,0.239488,0.145878,0.208854,0.726471,-0.548099,-0.179030,0.373866,1,0,0,-0.054891,-0.235675,0.218285,-0.215516,0.704908,0.612839,0.284756
1779568774172.201,1,0,1,0.239744,0.146616,0.210715,0.764207,-0.526676,-0.188628,0.320967,1,0,0,-0.054888,-0.235302,0.219951,-0.302122,0.637006,0.620206,0.343933
1779568774205.535,1,0,1,0.239627,0.147430,0.212429,0.784094,-0.506338,-0.216874,0.285977,1,0,0,-0.054578,-0.235413,0.219108,-0.167805,0.739227,0.614576,0.218364
1779568774238.868,1,0,1,0.237912,0.148378,0.211321,0.722332,-0.565222,-0.253861,0.307107,1,0,0,-0.054184,-0.235880,0.217312,-0.225988,0.679581,0.622354,0.315870
1779568774272.201,1,0,1,0.236879,0.149509,0.211219,0.674004,-0.612363,-0.241875,0.335001,1,0,0,-0.051877,-0.238763,0.218550,-0.195006,0.708934,0.600354,0.314580
1779568774305.535,1,0,1,0.234550,0.151429,0.212338,0.753567,-0.555477,-0.210909,0.281247,1,0,0,-0.050343,-0.239492,0.216900,-0.232319,0.667515,0.622852,0.335420
1779568774338.868,1,0,1,0.233264,0.153018,0.213808,0.767987,-0.531452,-0.272369,0.231451,1,0,0,-0.049530,-0.239280,0.218549,-0.018003,0.809069,0.559417,0.179264
1779568774372.201,1,0,1,0.230673,0.154105,0.211223,0.711578,-0.575477,-0.323466,0.240527,1,0,0,-0.048248,-0.240794,0.219649,0.044818,0.843102,0.517778,0.138117
1779568774405.535,1,0,1,0.228590,0.155411,0.209652,0.711815,-0.598380,-0.269249,0.250529,1,0,0,-0.046535,-0.241922,0.218702,-0.014580,0.819911,0.554690,0.140899
1779568774438.868,1,0,1,0.226436,0.157601,0.212960,0.697241,-0.624519,-0.247422,0.250227,1,0,0,-0.043770,-0.244029,0.219894,0.015048,0.810617,0.572998,0.119779
1779568774472.201,1,0,1,0.223505,0.159824,0.215319,0.682149,-0.638043,-0.275284,0.227580,1,0,0,-0.043817,-0.242216,0.217649,0.016561,0.824225,0.547806,0.142433
1779568774505.535,1,0,1,0.222500,0.161572,0.216224,0.702768,-0.611369,-0.257581,0.256899,1,0,0,-0.040030,-0.245762,0.216411,-0.251330,0.660376,0.651997,0.275020
1779568774538.868,1,0,1,0.222464,0.162725,0.217762,0.728724,-0.570387,-0.247152,0.287289,1,0,0,-0.039568,-0.246563,0.215962,-0.239641,0.714422,0.602288,0.263482
1779568774572.201,1,0,1,0.220652,0.163718,0.216349,0.710508,-0.580360,-0.278857,0.283900,1,0,0,-0.037542,-0.248148,0.217401,-0.335579,0.623288,0.590224,0.387987
