ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779568772905.535,1,0,1,0.260188,0.108839,0.208394,-0.724530,0.613877,0.129172,-0.285528,0.262981,0.106983,0.204954,1,0,0,-0.102022,-0.190006,0.223701,0.065428,0.799786,0.469921,0.367743,-0.105510,-0.184767,0.222239
1779568772938.868,1,0,1,0.259869,0.109875,0.208487,-0.725691,0.612046,0.133086,-0.284710,0.260237,0.108331,0.204426,1,0,0,-0.101057,-0.191283,0.223671,0.056476,0.798844,0.473807,0.366285,-0.104359,-0.185700,0.222192
1779568772972.201,1,0,1,0.259551,0.110911,0.208580,-0.726837,0.610203,0.136998,-0.283885,0.261764,0.108651,0.203272,1,0,0,-0.100081,-0.192556,0.223638,0.047519,0.797824,0.477646,0.364791,-0.103415,-0.187200,0.222784
1779568773005.535,1,0,1,0.259231,0.111947,0.208674,-0.727969,0.608348,0.140907,-0.283055,0.265318,0.109634,0.206278,1,0,0,-0.099093,-0.193824,0.223603,0.038557,0.796725,0.481439,0.363261,-0.101492,-0.190042,0.223275
1779568773038.868,1,0,1,0.258908,0.112985,0.208768,-0.729085,0.606480,0.144813,-0.282219,0.263842,0.111131,0.208062,1,0,0,-0.098094,-0.195086,0.223565,0.029591,0.795548,0.485184,0.361696,-0.101007,-0.191310,0.222373
1779568773072.201,1,0,1,0.258582,0.114023,0.208862,-0.730186,0.604599,0.148716,-0.281377,0.261909,0.112077,0.205776,1,0,0,-0.097082,-0.196344,0.223524,0.020622,0.794293,0.488881,0.360095,-0.100532,-0.192298,0.221746
1779568773105.535,1,0,1,0.258250,0.115062,0.208956,-0.731271,0.602706,0.152616,-0.280529,0.258364,0.114059,0.203599,1,0,0,-0.096059,-0.197596,0.223480,0.011651,0.792960,0.492530,0.358458,-0.099543,-0.193382,0.221420
1779568773138.868,1,0,1,0.257912,0.116103,0.209052,-0.732342,0.600800,0.156512,-0.279675,0.254434,0.114930,0.201667,1,0,0,-0.095024,-0.198842,0.223433,0.002679,0.791549,0.496131,0.356787,-0.097541,-0.195191,0.221937
1779568773172.201,1,0,1,0.257567,0.117145,0.209147,-0.733398,0.598882,0.160406,-0.278816,0.254743,0.116256,0.203879,1,0,0,-0.093977,-0.200082,0.223383,-0.006293,0.790060,0.499683,0.355080,-0.095976,-0.197397,0.222568
1779568773205.535,1,0,1,0.257212,0.118188,0.209244,-0.734438,0.596952,0.164296,-0.277950,0.250905,0.118716,0.203493,1,0,0,-0.092918,-0.201316,0.223331,-0.015265,0.788494,0.503187,0.353338,-0.095363,-0.198503,0.221906
1779568773238.868,1,0,1,0.256847,0.119232,0.209341,-0.735463,0.595009,0.168183,-0.277079,0.256344,0.118697,0.206568,1,0,0,-0.091847,-0.202543,0.223275,-0.024235,0.786850,0.506640,0.351562,-0.093498,-0.200052,0.222717
1779568773272.201,1,0,1,0.256471,0.120279,0.209440,-0.736473,0.593054,0.172066,-0.276203,0.259026,0.119019,0.207683,1,0,0,-0.090763,-0.203764,0.223216,-0.033203,0.785128,0.510044,0.349751,-0.091727,-0.201829,0.223824
